#WORD	noun	verb	adjective	adverb
enforcing	0	1	0	0
engages	0	0	0	0
engulfed	0	1	0	0
enhance	0	1	0	0
enhanced	0	1	0	0
enjoined	0	1	0	0
enlist	0	1	0	0
enrich	0	1	0	0
enroll	0	1	0	0
ensued	0	1	0	0
entail	0	1	0	0
enterprising	0	0	1	0
enthusiastically	0	0	0	1
entitle	0	1	0	0
entrenched	0	1	0	0
envied	0	1	0	0
epiphysis	1	0	0	0
equ	1	0	0	0
equated	0	1	0	0
equity	1	0	0	0
ernst	1	0	0	0
escaping	0	1	0	0
escort	0	0	0	0
escorted	0	1	0	0
espionage	1	0	0	0
esteem	1	0	0	0
europeans	1	0	0	0
evacuation	1	0	0	0
evaluations	1	0	0	0
evangelical	0	0	1	0
evasive	0	0	1	0
ever-changing	0	0	1	0
evokes	0	1	0	0
evolve	0	1	0	0
exaggeration	1	0	0	0
exasperation	1	0	0	0
exceeded	0	1	0	0
excerpts	1	0	0	0
exchanges	1	0	0	0
exercising	0	0	0	0
exhaust	0	0	0	0
expanse	1	0	0	0
expelled	0	1	0	0
experimenter	1	0	0	0
expired	0	1	0	0
exploitation	1	0	0	0
exploring	0	1	0	0
extant	0	0	1	0
exterior	0	0	0	0
extract	0	0	0	0
extraction	1	0	0	0
extravagant	0	0	1	0
faber	1	0	0	0
facilitate	0	1	0	0
faction	1	0	0	0
factions	1	0	0	0
faculties	1	0	0	0
fading	0	1	0	0
fairway	1	0	0	0
faithfully	0	0	0	1
famed	0	0	1	0
farouk	1	0	0	0
favre	1	0	0	0
fearing	0	1	0	0
feather	0	0	0	0
fertile	0	0	1	0
fervent	0	0	1	0
figurative	0	0	1	0
figuring	0	0	0	0
fills	0	1	0	0
fine-looking	0	0	1	0
fins	1	0	0	0
firemen	1	0	0	0
fireworks	1	0	0	0
first-class	0	0	0	0
fisherman	1	0	0	0
fiske	1	0	0	0
fission	1	0	0	0
fla.	1	0	0	0
flaming	0	1	0	0
flanked	0	1	0	0
flared	0	1	0	0
flares	0	0	0	0
flask	1	0	0	0
flemish	0	0	1	0
flicked	0	1	0	0
florence	1	0	0	0
fluent	0	0	1	0
flush	0	0	0	0
focusing	0	0	0	0
fold	0	0	0	0
fools	1	0	0	0
for	0	0	0	0
forbids	0	1	0	0
forecasts	1	0	0	0
foresight	1	0	0	0
forestall	0	1	0	0
formosa	1	0	0	0
formulae	1	0	0	0
forsythe	1	0	0	0
fortress	1	0	0	0
fragmentation	1	0	0	0
framing	0	0	0	0
fran	1	0	0	0
franchise	1	0	0	0
frankfurters	1	0	0	0
freer	0	0	1	0
freeway	1	0	0	0
freeways	1	0	0	0
freeze	0	0	0	0
frigid	0	0	1	0
fringed	0	1	0	0
frivolous	0	0	1	0
frontiers	1	0	0	0
froze	0	1	0	0
fruitless	0	0	1	0
fuller	0	0	0	0
fullest	0	0	1	0
fumbled	0	1	0	0
fumes	1	0	0	0
fund-raising	1	0	0	0
fundamentals	1	0	0	0
furious	0	0	1	0
furnishes	0	1	0	0
furrow	1	0	0	0
furs	1	0	0	0
ga.	1	0	0	0
gabriel's	1	0	0	0
gaily	0	0	0	1
gallant	0	0	1	0
gamblers	1	0	0	0
garages	1	0	0	0
garments	1	0	0	0
garrison	1	0	0	0
garry	1	0	0	0
gary	1	0	0	0
gasped	0	1	0	0
gasping	0	1	0	0
gasps	1	0	0	0
gehrig	1	0	0	0
generalize	0	1	0	0
generates	0	1	0	0
genetic	0	0	1	0
genial	0	0	1	0
gentile-jewish	0	0	1	0
geography	1	0	0	0
gertrude	1	0	0	0
ghettos	1	0	0	0
ghosts	1	0	0	0
girlish	0	0	1	0
givin'	0	1	0	0
glamorous	0	0	1	0
glamour	1	0	0	0
glances	1	0	0	0
glared	0	1	0	0
glazed	0	1	0	0
glimpsed	0	1	0	0
glinting	0	1	0	0
glitter	1	0	0	0
gloucester	1	0	0	0
glycerine	1	0	0	0
gosson	1	0	0	0
gotta	0	1	0	0
grabski	1	0	0	0
gradients	1	0	0	0
grafin	1	0	0	0
grafton	1	0	0	0
grapes	1	0	0	0
graphic	0	0	1	0
graphite	1	0	0	0
greatcoat	1	0	0	0
greedy	0	0	1	0
greeks	1	0	0	0
greens	1	0	0	0
grigorss	1	0	0	0
grok	0	1	0	0
groom	1	0	0	0
grouped	0	1	0	0
grumble	0	0	0	0
guarded	0	1	0	0
guides	0	0	0	0
gulf	1	0	0	0
gully	1	0	0	0
gushed	0	1	0	0
gyros	1	0	0	0
habitual	0	0	1	0
hairy	0	0	1	0
half-breed	1	0	0	0
hamburger	1	0	0	0
hammarskjold's	1	0	0	0
hammock	1	0	0	0
hanch	1	0	0	0
handwriting	1	0	0	0
hanoverian	0	0	1	0
happenings	1	0	0	0
harcourt	1	0	0	0
hardships	1	0	0	0
harmless	0	0	1	0
harmonious	0	0	1	0
harshly	0	0	0	1
hartsfield	1	0	0	0
hartweger	1	0	0	0
hasty	0	0	1	0
haunches	1	0	0	0
haven	1	0	0	0
hawthorne	1	0	0	0
hayes	1	0	0	0
hazardous	0	0	1	0
hazy	0	0	1	0
headache	1	0	0	0
helplessness	1	0	0	0
hemorrhage	1	0	0	0
hemus	1	0	0	0
hereinafter	0	0	0	1
herford	1	0	0	0
heroine	1	0	0	0
hettie	1	0	0	0
heywood	1	0	0	0
high-priced	0	0	1	0
high-school	1	0	0	0
high-speed	1	0	0	0
hilum	1	0	0	0
hippodrome	1	0	0	0
hitch	1	0	0	0
hoarse	0	0	1	0
holders	1	0	0	0
holocaust	1	0	0	0
homeland	1	0	0	0
homogeneity	1	0	0	0
homozygous	0	0	1	0
hood	1	0	0	0
hopped	0	1	0	0
horace	1	0	0	0
horse's	1	0	0	0
horsepower	1	0	0	0
hoss	1	0	0	0
hosses	1	0	0	0
host's	1	0	0	0
hostilities	1	0	0	0
hosts	1	0	0	0
hotei	1	0	0	0
housewives	1	0	0	0
humane	0	0	1	0
humility	1	0	0	0
hunt	0	0	0	0
hunter-killer	1	0	0	0
hunters	1	0	0	0
huntley	1	0	0	0
hurling	0	1	0	0
hurtling	0	1	0	0
hydrolysis	1	0	0	0
i.q.	1	0	0	0
ibm	1	0	0	0
identifiable	0	0	1	0
ignores	0	1	0	0
iliad	1	0	0	0
imitate	0	1	0	0
immaculate	0	0	1	0
immensely	0	0	0	1
immoral	0	0	1	0
impeded	0	1	0	0
impinging	0	1	0	0
implements	1	0	0	0
imposition	1	0	0	0
impractical	0	0	1	0
imputed	0	1	0	0
inaccurate	0	0	1	0
incidental	0	0	1	0
including	0	1	0	0
incoming	0	0	1	0
inconsistent	0	0	1	0
incur	0	1	0	0
indecision	1	0	0	0
indian's	1	0	0	0
indies	1	0	0	0
individualized	0	1	0	0
indoors	0	0	0	1
indulged	0	1	0	0
inert	0	0	1	0
infections	1	0	0	0
inflation	1	0	0	0
informally	0	0	0	1
ingenuity	1	0	0	0
inheritance	1	0	0	0
inhibited	0	1	0	0
initiate	0	1	0	0
injecting	0	1	0	0
injunctions	1	0	0	0
inmates	1	0	0	0
inn	1	0	0	0
inquest	1	0	0	0
inquiring	0	1	0	0
inscrutable	0	0	1	0
insecurity	1	0	0	0
insignificant	0	0	1	0
inspector	1	0	0	0
installing	0	1	0	0
installment	1	0	0	0
insult	0	0	0	0
intellect	1	0	0	0
intellectually	0	0	0	1
intensifier	1	0	0	0
intensifiers	1	0	0	0
intensities	1	0	0	0
intentional	0	0	1	0
inter-american	0	0	1	0
intercontinental	0	0	1	0
interfaces	1	0	0	0
interfered	0	1	0	0
interrelated	0	1	0	0
interstate	0	0	1	0
interviewing	0	0	0	0
intimated	0	1	0	0
intimidation	1	0	0	0
intrinsic	0	0	1	0
invade	0	1	0	0
invaders	1	0	0	0
invaluable	0	0	1	0
inversely	0	0	0	1
ion	1	0	0	0
ionizing	0	1	0	0
irradiated	0	1	0	0
irregularly	0	0	0	1
irritable	0	0	1	0
irritated	0	1	0	0
isolating	0	1	0	0
istanbul	1	0	0	0
jacoby	1	0	0	0
jagged	0	0	1	0
jaguar	1	0	0	0
jason	1	0	0	0
jefferson's	1	0	0	0
jenks	1	0	0	0
jerome	1	0	0	0
joe's	1	0	0	0
john-and-linda	1	0	0	0
joking	0	1	0	0
jonathan	1	0	0	0
journals	1	0	0	0
joyous	0	0	1	0
justifiably	0	0	0	1
kafka	1	0	0	0
kappa	1	0	0	0
kasavubu	1	0	0	0
keel	0	0	0	0
kemble	1	0	0	0
kerr	1	0	0	0
kidneys	1	0	0	0
kindly	0	0	0	0
kindness	1	0	0	0
kirov	1	0	0	0
kitchens	1	0	0	0
kitten	1	0	0	0
kittens	1	0	0	0
kizzie	1	0	0	0
kneel	0	1	0	0
kneeling	0	1	0	0
knox	1	0	0	0
korean	0	0	1	0
koreans	1	0	0	0
kruger	1	0	0	0
laboratories	1	0	0	0
labored	0	1	0	0
lady's	1	0	0	0
lambs	1	0	0	0
landscapes	1	0	0	0
lappenberg	1	0	0	0
larson	1	0	0	0
latitude	1	0	0	0
laundry	1	0	0	0
lawns	1	0	0	0
lays	0	0	0	0
leaked	0	1	0	0
left-hand	1	0	0	0
legacy	1	0	0	0
legally	0	0	0	1
lenses	1	0	0	0
lent	0	1	0	0
leona	1	0	0	0
lessen	0	1	0	0
lessening	0	0	0	0
lethal	0	0	1	0
lets	0	1	0	0
lewis's	1	0	0	0
lexington	1	0	0	0
leyte	1	0	0	0
liaison	1	0	0	0
liberation	1	0	0	0
librarian	1	0	0	0
licenses	1	0	0	0
licensing	0	0	0	0
lied	0	1	0	0
lieu	1	0	0	0
lillian	1	0	0	0
limbs	1	0	0	0
lincoln's	1	0	0	0
lingering	0	1	0	0
linguistics	1	0	0	0
linking	0	0	0	0
lipton	1	0	0	0
liquidated	0	1	0	0
listing	0	0	0	0
livelihood	1	0	0	0
livery	1	0	0	0
loadings	1	0	0	0
lobes	1	0	0	0
locality	1	0	0	0
lofty	0	0	1	0
long-run	1	0	0	0
longing	0	0	0	0
loom	0	0	0	0
louise	1	0	0	0
louisville	1	0	0	0
lounge	0	0	0	0
loveless	1	0	0	0
lowell	1	0	0	0
lucian	1	0	0	0
lugged	0	1	0	0
lukewarm	0	0	1	0
lurched	0	1	0	0
lush	0	0	1	0
luther	1	0	0	0
lyford	1	0	0	0
lynn	1	0	0	0
lyttleton	1	0	0	0
macbeth	1	0	0	0
machinist	1	0	0	0
magnums	1	0	0	0
maguire	1	0	0	0
make-up	1	0	0	0
maladjustment	1	0	0	0
mammalian	0	0	1	0
mando	1	0	0	0
mania	1	0	0	0
manifest	0	0	0	0
manifestly	0	0	0	1
manley	1	0	0	0
manu	1	0	0	0
marches	0	0	0	0
marker	1	0	0	0
marrow	1	0	0	0
marsden	1	0	0	0
martha	1	0	0	0
martian	0	0	1	0
martini	1	0	0	0
mastered	0	1	0	0
mat	1	0	0	0
maternal	0	0	1	0
mathematically	0	0	0	1
mattered	0	1	0	0
mayer	1	0	0	0
mayor's	1	0	0	0
meadows	1	0	0	0
measurable	0	0	1	0
mechanic	1	0	0	0
mechanized	0	1	0	0
medicines	1	0	0	0
mediocre	0	0	1	0
melancholy	0	0	0	0
melodic	0	0	1	0
menu	1	0	0	0
mergers	1	0	0	0
merited	0	1	0	0
metaphor	1	0	0	0
micelles	1	0	0	0
micrometeorites	1	0	0	0
microns	1	0	0	0
midday	1	0	0	0
migration	1	0	0	0
mildly	0	0	0	1
millie	1	0	0	0
milligram	1	0	0	0
min	1	0	0	0
mindful	0	0	1	0
miniature	0	0	0	0
minimized	0	1	0	0
mink	1	0	0	0
minorities	1	0	0	0
minutemen	1	0	0	0
mischief	1	0	0	0
misdeeds	1	0	0	0
misgivings	1	0	0	0
mistress	1	0	0	0
mityukh	1	0	0	0
mm	1	0	0	0
mock	0	0	0	0
modifier	1	0	0	0
moliere's	1	0	0	0
moll	1	0	0	0
moment's	1	0	0	0
momentarily	0	0	0	1
monacle	1	0	0	0
monei	1	0	0	0
monopolies	1	0	0	0
monster	1	0	0	0
montero's	1	0	0	0
months'	1	0	0	0
monumental	0	0	1	0
morgan's	1	0	0	0
moriarty	1	0	0	0
morphological	0	0	1	0
morse's	1	0	0	0
mortgages	1	0	0	0
motifs	1	0	0	0
motivations	1	0	0	0
motorists	1	0	0	0
mounts	0	0	0	0
mucosa	1	0	0	0
mumbled	0	1	0	0
munich	1	0	0	0
murderers	1	0	0	0
murky	0	0	1	0
mustache	1	0	0	0
myriad	0	0	0	0
mystical	0	0	1	0
mystique	1	0	0	0
nagging	0	0	0	0
nail	1	0	0	0
nancy	1	0	0	0
nara	1	0	0	0
nasty	0	0	1	0
nate	1	0	0	0
nathan	1	0	0	0
nationwide	0	0	1	0
navigation	1	0	0	0
navy	0	0	0	0
nbc	1	0	0	0
necessitate	0	1	0	0
needham	1	0	0	0
needing	0	1	0	0
needy	0	0	1	0
negation	1	0	0	0
neglecting	0	1	0	0
nehru	1	0	0	0
neocortex	1	0	0	0
nephews	1	0	0	0
neutralism	1	0	0	0
neutralized	0	1	0	0
neutrophils	1	0	0	0
nevada	1	0	0	0
newburyport	1	0	0	0
nicholas	1	0	0	0
noblest	0	0	1	0
nondescript	0	0	1	0
northward	0	0	0	1
noticing	0	1	0	0
nourished	0	1	0	0
novelty	1	0	0	0
nuisance	1	0	0	0
nutrients	1	0	0	0
o'connor	1	0	0	0
o.e.c.d.	1	0	0	0
obelisk	1	0	0	0
obnoxious	0	0	1	0
obscurity	1	0	0	0
obsessed	0	1	0	0
obsolete	0	0	1	0
occasioned	0	1	0	0
offenses	1	0	0	0
okay	0	0	1	0
one-man	0	0	1	0
one-story	0	0	1	0
one-tenth	1	0	0	0
operatic	0	0	1	0
oppressed	0	1	0	0
optimality	1	0	0	0
option	1	0	0	0
orator	1	0	0	0
orchards	1	0	0	0
organizational	0	0	1	0
oriole	1	0	0	0
otter	1	0	0	0
out-of-state	0	0	0	0
outlines	0	0	0	0
outputs	1	0	0	0
outreach	1	0	0	0
outright	0	0	0	0
oval	0	0	0	0
overalls	1	0	0	0
overcoat	1	0	0	0
owes	0	1	0	0
pads	1	0	0	0
palette	1	0	0	0
paradise	1	0	0	0
parkhouse	1	0	0	0
parole	1	0	0	0
parsons	1	0	0	0
parted	0	1	0	0
particulars	1	0	0	0
pas	1	0	0	0
pasadena	1	0	0	0
patched	0	1	0	0
patrice	1	0	0	0
paved	0	1	0	0
peacefully	0	0	0	1
peanuts	1	0	0	0
pearl	1	0	0	0
peculiarly	0	0	0	1
peddler	1	0	0	0
pedestal	1	0	0	0
peeled	0	1	0	0
pelham	1	0	0	0
penance	1	0	0	0
pendleton	1	0	0	0
peninsula	1	0	0	0
penn	1	0	0	0
pennies	1	0	0	0
percussive	0	0	1	0
perfected	0	1	0	0
periodicals	1	0	0	0
periphery	1	0	0	0
permissive	0	0	1	0
perpetuate	0	1	0	0
pertaining	0	1	0	0
pertains	0	1	0	0
perverse	0	0	1	0
pets	1	0	0	0
phalanx	1	0	0	0
phoned	0	1	0	0
phones	0	0	0	0
phonology	1	0	0	0
photo	1	0	0	0
photochemical	0	0	1	0
physicians	1	0	0	0
pictorial	0	0	1	0
pies	1	0	0	0
pillars	1	0	0	0
pimen	1	0	0	0
pins	1	0	0	0
pituitary	0	0	0	0
plagued	0	1	0	0
planks	1	0	0	0
plastered	0	1	0	0
platforms	1	0	0	0
plead	0	1	0	0
pledged	0	1	0	0
plowed	0	1	0	0
poisonous	0	0	1	0
poker	1	0	0	0
poking	0	1	0	0
polarity	1	0	0	0
politeness	1	0	0	0
polyester	1	0	0	0
polyphosphates	1	0	0	0
pompeii	1	0	0	0
populous	0	0	1	0
portago	1	0	0	0
portrayed	0	1	0	0
portrays	0	1	0	0
post-attack	0	0	1	0
potassium	1	0	0	0
pots	1	0	0	0
pounding	0	0	0	0
powders	1	0	0	0
poynting-robertson	1	0	0	0
pozzatti	1	0	0	0
pratt	1	0	0	0
precincts	1	0	0	0
predecessor	1	0	0	0
predominantly	0	0	0	1
prefers	0	1	0	0
premiere	1	0	0	0
preposterous	0	0	1	0
prescribe	0	1	0	0
prescription	1	0	0	0
president's	1	0	0	0
prevalent	0	0	1	0
priceless	0	0	1	0
pricing	0	0	0	0
primacy	1	0	0	0
primeval	0	0	1	0
princess	1	0	0	0
priorities	1	0	0	0
pro-communist	0	0	1	0
pro	0	0	0	0
probe	0	0	0	0
probing	0	1	0	0
procession	1	0	0	0
procreation	1	0	0	0
profess	0	1	0	0
professed	0	1	0	0
professionally	0	0	0	1
professions	1	0	0	0
proficient	0	0	1	0
profoundly	0	0	0	1
progressively	0	0	0	1
proliferation	1	0	0	0
prominence	1	0	0	0
prophecy	1	0	0	0
proprietors	1	0	0	0
prosecuted	0	1	0	0
prostitute	0	0	0	0
proverb	1	0	0	0
proving	0	1	0	0
provisional	0	0	1	0
provocation	1	0	0	0
proximity	1	0	0	0
prudence	1	0	0	0
psalmist	1	0	0	0
psithyrus	1	0	0	0
psychiatric	0	0	1	0
psychiatrists	1	0	0	0
psychoanalysis	1	0	0	0
pulp	1	0	0	0
pumps	1	0	0	0
puppets	1	0	0	0
purposely	0	0	0	1
pussy	1	0	0	0
pyrex	1	0	0	0
quaker	1	0	0	0
quantum	1	0	0	0
quarreling	0	1	0	0
quicker	0	0	0	0
quotations	1	0	0	0
rabbits	1	0	0	0
racket	1	0	0	0
raids	1	0	0	0
rall	1	0	0	0
rally	0	0	0	0
ratification	1	0	0	0
rationalize	0	1	0	0
rattle	1	0	0	0
rattlesnakes	1	0	0	0
re-enter	0	1	0	0
ready-made	0	0	1	0
reama	1	0	0	0
reassured	0	1	0	0
rebs	1	0	0	0
rebuild	0	1	0	0
rebuilding	0	0	0	0
recalling	0	0	0	0
receding	0	1	0	0
receivers	1	0	0	0
receptionist	1	0	0	0
recipients	1	0	0	0
recollection	1	0	0	0
reed	1	0	0	0
refinement	1	0	0	0
refinements	1	0	0	0
reflector	1	0	0	0
refreshing	0	0	0	0
refrigerated	0	1	0	0
refuses	0	1	0	0
regards	0	0	0	0
regulatory	0	0	1	0
reich	1	0	0	0
relaxing	0	1	0	0
relentless	0	0	1	0
relish	0	0	0	0
reluctance	1	0	0	0
relying	0	1	0	0
reminding	0	1	0	0
remington	1	0	0	0
removes	0	1	0	0
renting	0	1	0	0
repelled	0	1	0	0
reproducible	0	0	1	0
reputed	0	1	0	0
resorted	0	1	0	0
respectability	1	0	0	0
respondents'	1	0	0	0
restoring	0	0	0	0
resultants	1	0	0	0
retailers	1	0	0	0
retreating	0	1	0	0
reuveni	1	0	0	0
revered	0	1	0	0
reversing	0	1	0	0
revise	0	1	0	0
revivals	1	0	0	0
revolving	0	1	0	0
revulsion	1	0	0	0
rex	1	0	0	0
reynolds	1	0	0	0
rh	1	0	0	0
rhetoric	1	0	0	0
rhine	1	0	0	0
richard's	1	0	0	0
richer	0	0	1	0
richert	1	0	0	0
richest	0	0	1	0
richness	1	0	0	0
righteous	0	0	1	0
righteousness	1	0	0	0
rings	0	0	0	0
rinse	0	0	0	0
rinsing	0	1	0	0
rip	0	0	0	0
ripples	1	0	0	0
rival	0	0	0	0
rivalry	1	0	0	0
roadway	1	0	0	0
roasted	0	1	0	0
rodgers	1	0	0	0
romantics	1	0	0	0
ronald	1	0	0	0
ronnie	1	0	0	0
roofs	1	0	0	0
roosevelt's	1	0	0	0
rude	0	0	1	0
runners	1	0	0	0
s.k.	1	0	0	0
sacrifices	1	0	0	0
sadie	1	0	0	0
safer	0	0	1	0
salesmanship	1	0	0	0
salutary	0	0	1	0
sandals	1	0	0	0
sandman	1	0	0	0
sane	0	0	1	0
sante	1	0	0	0
sargent	1	0	0	0
satin	1	0	0	0
saturation	1	0	0	0
sauces	1	0	0	0
sausages	1	0	0	0
scabbard	1	0	0	0
scandal	1	0	0	0
scant	0	0	1	0
scented	0	1	0	0
scepticism	1	0	0	0
schizophrenic	0	0	0	0
scornful	0	0	1	0
scottish	0	0	1	0
scours	1	0	0	0
scout	0	0	0	0
scrawled	0	1	0	0
screeched	0	1	0	0
sculptured	0	1	0	0
seasoned	0	1	0	0
seating	0	1	0	0
seato	1	0	0	0
second-rate	0	0	1	0
secondly	0	0	0	1
securely	0	0	0	1
seigner	1	0	0	0
seize	0	1	0	0
selects	0	1	0	0
self-conscious	0	0	1	0
self-consciousness	1	0	0	0
self-contained	0	0	1	0
self-discipline	1	0	0	0
self-evident	0	0	1	0
self-examination	1	0	0	0
self-sustaining	0	0	1	0
senators	1	0	0	0
sensing	0	0	0	0
sensuality	1	0	0	0
sentry	1	0	0	0
serge	1	0	0	0
servo	1	0	0	0
severity	1	0	0	0
seward	1	0	0	0
shabby	0	0	1	0
shaky	0	0	1	0
shapeless	0	0	1	0
sharpened	0	1	0	0
sheriff's	1	0	0	0
shielded	0	1	0	0
shielding	1	0	0	0
shingles	1	0	0	0
ship's	1	0	0	0
shirley	1	0	0	0
shone	0	1	0	0
shortcomings	1	0	0	0
shortsighted	0	0	1	0
shout	0	0	0	0
shovel	1	0	0	0
showered	0	1	0	0
shreds	1	0	0	0
shrine	1	0	0	0
shrink	0	1	0	0
shriver	1	0	0	0
shudder	0	1	0	0
shuddered	0	1	0	0
shunts	1	0	0	0
shutter	1	0	0	0
shutters	1	0	0	0
sidewalks	1	0	0	0
siege	1	0	0	0
sighing	0	1	0	0
signatures	1	0	0	0
signing	0	0	0	0
silenced	0	1	0	0
silhouettes	1	0	0	0
simmer	0	1	0	0
simpson	1	0	0	0
single-shot	1	0	0	0
sinking	0	0	0	0
sinned	0	1	0	0
skepticism	1	0	0	0
skiing	0	0	0	0
skillfully	0	0	0	1
skimmed	0	1	0	0
slashing	0	1	0	0
slate	1	0	0	0
slater	1	0	0	0
slides	1	0	0	0
slippery	0	0	1	0
sloan's	1	0	0	0
sloanaker	1	0	0	0
slogans	1	0	0	0
slowing	0	0	0	0
slump	0	0	0	0
sly	0	0	1	0
small-town	1	0	0	0
smelling	0	1	0	0
smith's	1	0	0	0
smoothness	1	0	0	0
smu	1	0	0	0
soaking	0	0	0	0
soaring	0	1	0	0
socialization	1	0	0	0
softer	0	0	1	0
softness	1	0	0	0
sojourn	1	0	0	0
solace	0	0	0	0
soles	1	0	0	0
soloists	1	0	0	0
solvent	1	0	0	0
someplace	0	0	0	0
sophomore	1	0	0	0
southpaw	1	0	0	0
soybean	1	0	0	0
spacers	1	0	0	0
spahn	1	0	0	0
sparse	0	0	1	0
spear	0	0	0	0
speedy	0	0	1	0
spire	1	0	0	0
spitting	0	1	0	0
sponsorship	1	0	0	0
sprawling	0	1	0	0
sprinkle	0	0	0	0
sprinkling	0	0	0	0
squared	0	1	0	0
squire	1	0	0	0
sr	1	0	0	0
staccato	1	0	0	0
stadium	1	0	0	0
stagnant	0	0	1	0
stalin's	1	0	0	0
stamp	0	0	0	0
states'	1	0	0	0
stationed	0	1	0	0
steal	0	1	0	0
stealth	1	0	0	0
steaming	0	1	0	0
steeped	0	1	0	0
stephens	1	0	0	0
stereotyped	0	1	0	0
stew	1	0	0	0
stewart	1	0	0	0
stickney	1	0	0	0
stimulating	0	0	0	0
stimuli	1	0	0	0
stockings	1	0	0	0
stony	0	0	1	0
stops	0	0	0	0
stowey	1	0	0	0
straightening	0	1	0	0
stretches	0	0	0	0
stricken	0	1	0	0
striped	0	1	0	0
stuffed	0	1	0	0
stumps	1	0	0	0
subjectively	0	0	0	1
submitting	0	0	0	0
subsided	0	1	0	0
subsidiary	0	0	0	0
substitutes	1	0	0	0
succeeding	0	0	0	0
succumbed	0	1	0	0
suffers	0	1	0	0
suffice	0	1	0	0
suffrage	1	0	0	0
suffused	0	1	0	0
suitcases	1	0	0	0
sunburn	1	0	0	0
sundry	0	0	1	0
super	0	0	1	0
superbly	0	0	0	1
superseded	0	1	0	0
supervise	0	1	0	0
supremacy	1	0	0	0
surprises	1	0	0	0
surround	0	1	0	0
surveyor	1	0	0	0
swallow	0	0	0	0
swamp	1	0	0	0
sweaty	0	0	1	0
swirled	0	1	0	0
swooped	0	1	0	0
sworn	0	1	0	0
sydney	1	0	0	0
symbolically	0	0	0	1
sympathetically	0	0	0	1
symptom	1	0	0	0
syndicate	1	0	0	0
tackle	0	0	0	0
tag	1	0	0	0
tan	0	0	0	0
tangled	0	1	0	0
tapestry	1	0	0	0
tariff	1	0	0	0
tastes	0	0	0	0
tattered	0	1	0	0
technician	1	0	0	0
teenagers	1	0	0	0
template	1	0	0	0
temporal	0	0	1	0
tenacity	1	0	0	0
tenant	1	0	0	0
tendencies	1	0	0	0
terrific	0	0	1	0
terrifying	0	0	0	0
theologian	1	0	0	0
theoretically	0	0	0	1
therefrom	0	0	0	1
thereupon	0	0	0	1
thermometers	1	0	0	0
thickened	0	1	0	0
thicker	0	0	1	0
thickly	0	0	0	1
third	0	0	0	0
thom	1	0	0	0
thompson's	1	0	0	0
threatens	0	1	0	0
three-year	0	0	1	0
thrived	0	1	0	0
throws	0	1	0	0
tiger	1	0	0	0
tiles	1	0	0	0
timbers	1	0	0	0
timid	0	0	1	0
tooling	0	1	0	0
toronto	1	0	0	0
torque	1	0	0	0
torquer	1	0	0	0
tournaments	1	0	0	0
tracts	1	0	0	0
traits	1	0	0	0
trans-illuminated	0	0	1	0
transaction	1	0	0	0
transactions	1	0	0	0
transitions	1	0	0	0
transported	0	1	0	0
transposed	0	1	0	0
trembled	0	1	0	0
tremendously	0	0	0	1
triangular	0	0	1	0
tribunal	1	0	0	0
triumphant	0	0	1	0
trolley	1	0	0	0
truce	1	0	0	0
trunks	1	0	0	0
truthfully	0	0	0	1
tuberculosis	1	0	0	0
tubs	1	0	0	0
tuition	1	0	0	0
turbine	1	0	0	0
turks	1	0	0	0
tuxapoka	1	0	0	0
tweed	1	0	0	0
twirling	0	1	0	0
twists	1	0	0	0
two-digit	0	0	1	0
two-year	0	0	1	0
tying	0	1	0	0
u.n.f.p.	1	0	0	0
ulcer	1	0	0	0
unanimity	1	0	0	0
unanimous	0	0	1	0
unbreakable	0	0	1	0
uncanny	0	0	1	0
uncertainties	1	0	0	0
uncompromising	0	0	1	0
undeniable	0	0	1	0
underside	1	0	0	0
undertaking	1	0	0	0
uneasiness	1	0	0	0
unemployed	0	0	1	0
unfavorable	0	0	1	0
unfolding	0	1	0	0
uninterrupted	0	0	1	0
unitized	0	1	0	0
universally	0	0	0	1
university's	1	0	0	0
unloaded	0	1	0	0
unloading	0	1	0	0
unmistakably	0	0	0	1
unofficial	0	0	1	0
unreconstructed	0	0	1	0
unrest	1	0	0	0
unscrupulous	0	0	1	0
unseen	0	0	1	0
unspeakable	0	0	1	0
unwelcome	0	0	1	0
unwillingness	1	0	0	0
unwittingly	0	0	0	1
unworthy	0	0	1	0
upper-middle-class	1	0	0	0
uptake	1	0	0	0
utah	1	0	0	0
utmost	0	0	0	0
utopia	1	0	0	0
utopians	1	0	0	0
utterance	1	0	0	0
uttered	0	1	0	0
valleys	1	0	0	0
vanish	0	1	0	0
variously	0	0	0	1
vaudeville	1	0	0	0
vegas	1	0	0	0
venetian	0	0	1	0
ventilation	1	0	0	0
ventured	0	1	0	0
verbally	0	0	0	1
verify	0	1	0	0
vesole	1	0	0	0
viable	0	0	1	0
vibration	1	0	0	0
vices	1	0	0	0
viet	1	0	0	0
vile	0	0	1	0
vineyards	1	0	0	0
virgin	0	0	0	0
virtual	0	0	1	0
visa	1	0	0	0
visibility	1	0	0	0
vitamin	1	0	0	0
voiced	0	1	0	0
volatile	0	0	1	0
volunteered	0	1	0	0
vowed	0	1	0	0
w-region	1	0	0	0
w	1	0	0	0
waco	1	0	0	0
wage-price	1	0	0	0
wailing	0	1	0	0
waiters	1	0	0	0
wakeful	0	0	1	0
walitzee	1	0	0	0
walnuts	1	0	0	0
walt	1	0	0	0
wanna	0	1	0	0
warlike	0	0	1	0
